Halb,engine_type,map_model,Vehicle_Type,Month,total_demand
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/09/2023,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/10/2023,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/11/2023,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/12/2023,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/01/2024,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/02/2024,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/03/2024,5
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/04/2024,37
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/05/2024,77
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/06/2024,10
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/07/2024,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/08/2024,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/09/2024,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/10/2024,0
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/11/2024,5
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/12/2024,2
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/01/2025,5
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/02/2025,11
CL4470RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/03/2025,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/04/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/05/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/06/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/07/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/08/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/09/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/10/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/11/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/12/2023,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/01/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/02/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/03/2024,3
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/04/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/05/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/06/2024,5
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/07/2024,5
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/08/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/09/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/10/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/11/2024,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/12/2024,1
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/01/2025,0
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/02/2025,1
CL4471RUP,E366_BS6_DSL,2050 new sky line-p/stg,Bus,01/03/2025,1
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/04/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/05/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/06/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/07/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/08/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/09/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/10/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/11/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/12/2023,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/01/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/02/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/03/2024,4
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/04/2024,1
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/05/2024,3
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/06/2024,1
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/07/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/08/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/09/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/10/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/11/2024,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/12/2024,1
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/01/2025,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/02/2025,0
CL4472RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/03/2025,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/04/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/05/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/06/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/07/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/08/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/09/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/10/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/11/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/12/2023,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/01/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/02/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/03/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/04/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/05/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/06/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/07/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/08/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/09/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/10/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/11/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/12/2024,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/01/2025,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/02/2025,0
CL4473RUP,E483_BS6_CNG,2070-new sky line-p/stg,Bus,01/03/2025,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/04/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/05/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/06/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/07/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/08/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/09/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/10/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/11/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/12/2023,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/01/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/02/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/03/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/04/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/05/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/06/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/07/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/08/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/09/2024,2
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/10/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/11/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/12/2024,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/01/2025,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/02/2025,0
CL4474RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/03/2025,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/04/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/05/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/06/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/07/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/08/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/09/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/10/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/11/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/12/2023,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/01/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/02/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/03/2024,4
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/04/2024,12
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/05/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/06/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/07/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/08/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/09/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/10/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/11/2024,2
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/12/2024,0
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/01/2025,4
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/02/2025,1
CL4476RUP,E483_BS6_CNG,2075-new sky line-p/stg,Bus,01/03/2025,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/04/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/05/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/06/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/07/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/08/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/09/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/10/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/11/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/12/2023,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/01/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/02/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/03/2024,3
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/04/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/05/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/06/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/07/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/08/2024,4
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/09/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/10/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/11/2024,3
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/12/2024,0
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/01/2025,2
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/02/2025,5
CL4477RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/03/2025,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/04/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/05/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/06/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/07/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/08/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/09/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/10/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/11/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/12/2023,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/01/2024,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/02/2024,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/03/2024,10
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/04/2024,5
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/05/2024,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/06/2024,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/07/2024,4
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/08/2024,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/09/2024,0
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/10/2024,10
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/11/2024,5
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/12/2024,16
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/01/2025,5
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/02/2025,2
CL4478RUP,E483_BS6_CNG,2090-new sky line-p/stg,Bus,01/03/2025,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/04/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/05/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/06/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/07/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/08/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/09/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/10/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/11/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/12/2023,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/01/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/02/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/03/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/04/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/05/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/06/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/07/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/08/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/09/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/10/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/11/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/12/2024,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/01/2025,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/02/2025,0
CL4480CW,E494_BS6_DSL,Pro 2114XP,LMD,01/03/2025,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/04/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/05/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/06/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/07/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/08/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/09/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/10/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/11/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/12/2023,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/01/2024,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/02/2024,1
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/03/2024,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/04/2024,19
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/05/2024,8
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/06/2024,17
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/07/2024,11
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/08/2024,13
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/09/2024,0
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/10/2024,24
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/11/2024,14
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/12/2024,20
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/01/2025,26
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/02/2025,6
CL4482CW,E494_BS6_DSL,Pro 2110XPT-PREMIUM,LMD,01/03/2025,4
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/04/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/05/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/06/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/07/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/08/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/09/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/10/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/11/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/12/2023,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/01/2024,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/02/2024,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/03/2024,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/04/2024,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/05/2024,107
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/06/2024,40
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/07/2024,8
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/08/2024,20
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/09/2024,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/10/2024,0
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/11/2024,10
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/12/2024,40
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/01/2025,161
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/02/2025,140
CL4483RUP,E366_BS6_DSL,2065-new sky line-p/stg,Bus,01/03/2025,10
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/04/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/05/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/06/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/07/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/08/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/09/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/10/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/11/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/12/2023,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/01/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/02/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/03/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/04/2024,10
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/05/2024,146
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/06/2024,178
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/07/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/08/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/09/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/10/2024,0
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/11/2024,10
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/12/2024,20
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/01/2025,66
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/02/2025,170
CL4484RUP,E474_BS6_DSL,2075-new sky line-p/stg,Bus,01/03/2025,50
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/04/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/05/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/06/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/07/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/08/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/09/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/10/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/11/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/12/2023,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/01/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/02/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/03/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/04/2024,30
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/05/2024,50
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/06/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/07/2024,43
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/08/2024,10
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/09/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/10/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/11/2024,0
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/12/2024,25
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/01/2025,55
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/02/2025,90
CL4485RUP,E474_BS6_DSL,2090-new sky line-p/stg,Bus,01/03/2025,25
CL4487CW,E474_BS6_DSL,Pro 2095XP-P/stg,LMD,01/04/2023,0
CL4487CW,E474_BS6_DSL,Pro 2095XP-P/stg,LMD,01/05/2023,0
CL4487CW,E474_BS6_DSL,Pro 2095XP-P/stg,LMD,01/06/2023,0
CL4487CW,E474_BS6_DSL,Pro 2095XP-P/stg,LMD,01/07/2023,0
