Halb,Engine,Model,Vehicle_Type,Forecast_Model,Month,Actual_Demand,Forecast_Demand,Difference
CL6205,MDE5_EU3_DSL,Pro 6037,HD,SES,2025-01-01,0,0.09719860794932954,-0.09719860794932954
CL6205,MDE5_EU3_DSL,Pro 6037,HD,SES,2025-02-01,0,0.09719860794932954,-0.09719860794932954
CL6205,MDE5_EU3_DSL,Pro 6037,HD,SES,2025-03-01,0,0.09719860794932954,-0.09719860794932954
CL6205,MDE5_EU3_DSL,Pro 6037,HD,Holt,2025-01-01,0,0.09724646897277293,-0.09724646897277293
CL6205,MDE5_EU3_DSL,Pro 6037,HD,Holt,2025-02-01,0,0.0972503704004525,-0.0972503704004525
CL6205,MDE5_EU3_DSL,Pro 6037,HD,Holt,2025-03-01,0,0.09725427182813205,-0.09725427182813205
CL6205,MDE5_EU3_DSL,Pro 6037,HD,Holt Winters,2025-01-01,0,-0.10952426160421698,0.10952426160421698
CL6205,MDE5_EU3_DSL,Pro 6037,HD,Holt Winters,2025-02-01,0,-0.14978403436520413,0.14978403436520413
CL6205,MDE5_EU3_DSL,Pro 6037,HD,Holt Winters,2025-03-01,0,-0.1900438071261913,0.1900438071261913
CL6205,MDE5_EU3_DSL,Pro 6037,HD,ARIMA,2025-01-01,0,0.3495558161405993,-0.3495558161405993
CL6205,MDE5_EU3_DSL,Pro 6037,HD,ARIMA,2025-02-01,0,0.33401450337453314,-0.33401450337453314
CL6205,MDE5_EU3_DSL,Pro 6037,HD,ARIMA,2025-03-01,0,0.3347054728602062,-0.3347054728602062
CL6205,MDE5_EU3_DSL,Pro 6037,HD,SARIMA,2025-01-01,0,-0.2949331285708702,0.2949331285708702
CL6205,MDE5_EU3_DSL,Pro 6037,HD,SARIMA,2025-02-01,0,-0.3151553893549733,0.3151553893549733
CL6205,MDE5_EU3_DSL,Pro 6037,HD,SARIMA,2025-03-01,0,-0.34971204205586326,0.34971204205586326
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,SES,2025-01-01,0,0.051302138328307934,-0.051302138328307934
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,SES,2025-02-01,0,0.051302138328307934,-0.051302138328307934
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,SES,2025-03-01,0,0.051302138328307934,-0.051302138328307934
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Holt,2025-01-01,0,0.051301977310019474,-0.051301977310019474
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Holt,2025-02-01,0,0.051301977310019474,-0.051301977310019474
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Holt,2025-03-01,0,0.051301977310019474,-0.051301977310019474
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Holt Winters,2025-01-01,0,0.06666644074161172,-0.06666644074161172
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Holt Winters,2025-02-01,0,0.0640690180061917,-0.0640690180061917
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,Holt Winters,2025-03-01,0,0.06147159527077168,-0.06147159527077168
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,ARIMA,2025-01-01,0,1.149914593348542e-08,-1.149914593348542e-08
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,ARIMA,2025-02-01,0,3.92310298249838e-09,-3.92310298249838e-09
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,ARIMA,2025-03-01,0,8.914467308788254e-09,-8.914467308788254e-09
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,SARIMA,2025-01-01,0,-0.9999999989691889,0.9999999989691889
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,SARIMA,2025-02-01,0,1.0307936726405842e-09,-1.0307936726405842e-09
CL6214,MDE5_EU3_DSL,Pro 6016T-PREMIUM,HD,SARIMA,2025-03-01,0,-0.9999999989691888,0.9999999989691888
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,SES,2025-01-01,0,2.9802314394090548e-08,-2.9802314394090548e-08
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,SES,2025-02-01,0,2.9802314394090548e-08,-2.9802314394090548e-08
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,SES,2025-03-01,0,2.9802314394090548e-08,-2.9802314394090548e-08
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-01-01,0,2.9802314561553153e-08,-2.9802314561553153e-08
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-02-01,0,2.9802314570366975e-08,-2.9802314570366975e-08
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-03-01,0,2.9802314579180796e-08,-2.9802314579180796e-08
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-01-01,0,-0.13333354967094363,0.13333354967094363
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-02-01,0,-0.15411278874583734,0.15411278874583734
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-03-01,0,-0.17489202782073104,0.17489202782073104
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-01-01,0,3.7338617083673716e-101,-3.7338617083673716e-101
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-02-01,0,3.7338708156759845e-101,-3.7338708156759845e-101
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-03-01,0,3.7338708156981985e-101,-3.7338708156981985e-101
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-01-01,0,-8.217068743562071e-49,8.217068743562071e-49
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-02-01,0,-8.21706874356207e-49,8.21706874356207e-49
CL6233,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-03-01,0,-8.217068743562071e-49,8.217068743562071e-49
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SES,2025-01-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SES,2025-02-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SES,2025-03-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-01-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-02-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt,2025-03-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-01-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-02-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,Holt Winters,2025-03-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-01-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-02-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,ARIMA,2025-03-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-01-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-02-01,0,0.0,0.0
CL6234,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,SARIMA,2025-03-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,SES,2025-01-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,SES,2025-02-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,SES,2025-03-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Holt,2025-01-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Holt,2025-02-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Holt,2025-03-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Holt Winters,2025-01-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Holt Winters,2025-02-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,Holt Winters,2025-03-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,ARIMA,2025-01-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,ARIMA,2025-02-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,ARIMA,2025-03-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,SARIMA,2025-01-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,SARIMA,2025-02-01,0,0.0,0.0
CL6263,MDE8_BS6_DSL,Pro 6031TM-PRM,HD,SARIMA,2025-03-01,0,0.0,0.0
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,SES,2025-01-01,0,0.17308226587669712,-0.17308226587669712
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,SES,2025-02-01,0,0.17308226587669712,-0.17308226587669712
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,SES,2025-03-01,0,0.17308226587669712,-0.17308226587669712
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Holt,2025-01-01,0,0.17308117268830397,-0.17308117268830397
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Holt,2025-02-01,0,0.17308117268830397,-0.17308117268830397
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Holt,2025-03-01,0,0.17308117268830397,-0.17308117268830397
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Holt Winters,2025-01-01,0,-0.0809528171586612,0.0809528171586612
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Holt Winters,2025-02-01,0,-0.1186151862203526,0.1186151862203526
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,Holt Winters,2025-03-01,0,-0.15627755528204398,0.15627755528204398
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,ARIMA,2025-01-01,0,0.1931444134882559,-0.1931444134882559
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,ARIMA,2025-02-01,0,0.26766999967967464,-0.26766999967967464
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,ARIMA,2025-03-01,0,0.2964260112922616,-0.2964260112922616
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,SARIMA,2025-01-01,0,-0.31801164888323064,0.31801164888323064
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,SARIMA,2025-02-01,0,-0.40430798645636773,0.40430798645636773
CL6264,MDE8_EU3_DSL,Pro 6031T-Premium,HD,SARIMA,2025-03-01,0,0.6662707792701119,-0.6662707792701119
CL6277,E694_BS6_CNG,Pro 6028,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6277,E694_BS6_CNG,Pro 6028,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6277,E694_BS6_CNG,Pro 6028,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6277,E694_BS6_CNG,Pro 6028,HD,SES,2025-01-01,0,8.805254571710335e-134,-8.805254571710335e-134
CL6277,E694_BS6_CNG,Pro 6028,HD,SES,2025-02-01,0,8.805254571710335e-134,-8.805254571710335e-134
CL6277,E694_BS6_CNG,Pro 6028,HD,SES,2025-03-01,0,8.805254571710335e-134,-8.805254571710335e-134
CL6277,E694_BS6_CNG,Pro 6028,HD,Holt,2025-01-01,0,-5.646648012724416e-06,5.646648012724416e-06
CL6277,E694_BS6_CNG,Pro 6028,HD,Holt,2025-02-01,0,-9.461821772053361e-06,9.461821772053361e-06
CL6277,E694_BS6_CNG,Pro 6028,HD,Holt,2025-03-01,0,-1.3276995531382306e-05,1.3276995531382306e-05
CL6277,E694_BS6_CNG,Pro 6028,HD,Holt Winters,2025-01-01,0,-0.2000002248331023,0.2000002248331023
CL6277,E694_BS6_CNG,Pro 6028,HD,Holt Winters,2025-02-01,0,-0.2311690759810852,0.2311690759810852
CL6277,E694_BS6_CNG,Pro 6028,HD,Holt Winters,2025-03-01,0,-0.26233792712906806,0.26233792712906806
CL6277,E694_BS6_CNG,Pro 6028,HD,ARIMA,2025-01-01,0,-1.2128922550075387e-108,1.2128922550075387e-108
CL6277,E694_BS6_CNG,Pro 6028,HD,ARIMA,2025-02-01,0,-1.2128927775567617e-108,1.2128927775567617e-108
CL6277,E694_BS6_CNG,Pro 6028,HD,ARIMA,2025-03-01,0,-1.212892777556987e-108,1.212892777556987e-108
CL6277,E694_BS6_CNG,Pro 6028,HD,SARIMA,2025-01-01,0,-5.074215072246708e-26,5.074215072246708e-26
CL6277,E694_BS6_CNG,Pro 6028,HD,SARIMA,2025-02-01,0,-5.074214897500429e-26,5.074214897500429e-26
CL6277,E694_BS6_CNG,Pro 6028,HD,SARIMA,2025-03-01,0,1.12129350110492e-22,-1.12129350110492e-22
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,SES,2025-01-01,0,8.940696050174799e-08,-8.940696050174799e-08
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,SES,2025-02-01,0,8.940696050174799e-08,-8.940696050174799e-08
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,SES,2025-03-01,0,8.940696050174799e-08,-8.940696050174799e-08
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Holt,2025-01-01,0,8.940696066056935e-08,-8.940696066056935e-08
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Holt,2025-02-01,0,8.940696068703957e-08,-8.940696068703957e-08
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Holt,2025-03-01,0,8.94069607135098e-08,-8.94069607135098e-08
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Holt Winters,2025-01-01,0,0.7142855242041639,-0.7142855242041639
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Holt Winters,2025-02-01,0,0.7532465345687264,-0.7532465345687264
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,Holt Winters,2025-03-01,0,0.7922075449332889,-0.7922075449332889
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,ARIMA,2025-01-01,0,0.2871866107357694,-0.2871866107357694
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,ARIMA,2025-02-01,0,0.2858405276365332,-0.2858405276365332
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,ARIMA,2025-03-01,0,0.28584683691294904,-0.28584683691294904
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,SARIMA,2025-01-01,0,0.6905294920117337,-0.6905294920117337
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,SARIMA,2025-02-01,0,0.6702827641393715,-0.6702827641393715
CL6285,MDE8_BS6_DSL,Pro 6035T,HD,SARIMA,2025-03-01,0,0.6722830803624876,-0.6722830803624876
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Moving Average,2025-01-01,5,2.0,3.0
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Moving Average,2025-02-01,0,2.0,-2.0
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Moving Average,2025-03-01,0,2.0,-2.0
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,SES,2025-01-01,5,1.7408650491346669,3.259134950865333
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,SES,2025-02-01,0,1.7408650491346669,-1.7408650491346669
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,SES,2025-03-01,0,1.7408650491346669,-1.7408650491346669
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Holt,2025-01-01,5,0.885419516362991,4.114580483637009
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Holt,2025-02-01,0,0.5241303373609977,-0.5241303373609977
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Holt,2025-03-01,0,0.16284115835900437,-0.16284115835900437
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Holt Winters,2025-01-01,5,-3.59523569788786,8.59523569788786
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Holt Winters,2025-02-01,0,-4.4978329798370185,4.4978329798370185
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,Holt Winters,2025-03-01,0,-5.400430261786177,5.400430261786177
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,ARIMA,2025-01-01,5,1.7975900080140228,3.202409991985977
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,ARIMA,2025-02-01,0,1.956604851006642,-1.956604851006642
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,ARIMA,2025-03-01,0,1.988307505300078,-1.988307505300078
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,SARIMA,2025-01-01,5,-5.044463074311556,10.044463074311556
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,SARIMA,2025-02-01,0,-4.543896518232465,4.543896518232465
CL6285,MDE8_BS6_DSL,Pro 6035T-PREMIUM,HD,SARIMA,2025-03-01,0,-10.27908306587989,10.27908306587989
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Moving Average,2025-01-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Moving Average,2025-02-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Moving Average,2025-03-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,SES,2025-01-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,SES,2025-02-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,SES,2025-03-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Holt,2025-01-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Holt,2025-02-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Holt,2025-03-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Holt Winters,2025-01-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Holt Winters,2025-02-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,Holt Winters,2025-03-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,ARIMA,2025-01-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,ARIMA,2025-02-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,ARIMA,2025-03-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,SARIMA,2025-01-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,SARIMA,2025-02-01,0,0.0,0.0
CL6291,E694_BS4_DSL,20.15 LHD,Bus,SARIMA,2025-03-01,0,0.0,0.0
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,SES,2025-01-01,0,0.08165692714521797,-0.08165692714521797
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,SES,2025-02-01,0,0.08165692714521797,-0.08165692714521797
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,SES,2025-03-01,0,0.08165692714521797,-0.08165692714521797
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Holt,2025-01-01,0,0.08165692608101871,-0.08165692608101871
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Holt,2025-02-01,0,0.08165692608101871,-0.08165692608101871
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Holt,2025-03-01,0,0.08165692608101871,-0.08165692608101871
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Holt Winters,2025-01-01,0,0.1761902490809581,-0.1761902490809581
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Holt Winters,2025-02-01,0,0.17489152841610583,-0.17489152841610583
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,Holt Winters,2025-03-01,0,0.1735928077512536,-0.1735928077512536
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,ARIMA,2025-01-01,0,0.1305732036299678,-0.1305732036299678
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,ARIMA,2025-02-01,0,0.16818627877113373,-0.16818627877113373
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,ARIMA,2025-03-01,0,0.17902114673978867,-0.17902114673978867
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,SARIMA,2025-01-01,0,1.0000000000000004,-1.0000000000000004
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,SARIMA,2025-02-01,0,3.0000000000000013,-3.0000000000000013
CL6294,MDE8_EU3_DSL,Pro 6025T-PREMIUM,HD,SARIMA,2025-03-01,0,4.440892098500626e-16,-4.440892098500626e-16
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Moving Average,2025-01-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Moving Average,2025-02-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Moving Average,2025-03-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,SES,2025-01-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,SES,2025-02-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,SES,2025-03-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Holt,2025-01-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Holt,2025-02-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Holt,2025-03-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Holt Winters,2025-01-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Holt Winters,2025-02-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,Holt Winters,2025-03-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,ARIMA,2025-01-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,ARIMA,2025-02-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,ARIMA,2025-03-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,SARIMA,2025-01-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,SARIMA,2025-02-01,0,0.0,0.0
CL6311,E694_BS4_DSL,20.15 LHD,Bus,SARIMA,2025-03-01,0,0.0,0.0
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Moving Average,2025-01-01,0,0.0,0.0
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Moving Average,2025-02-01,0,0.0,0.0
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Moving Average,2025-03-01,0,0.0,0.0
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,SES,2025-01-01,0,0.29555555165695163,-0.29555555165695163
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,SES,2025-02-01,0,0.29555555165695163,-0.29555555165695163
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,SES,2025-03-01,0,0.29555555165695163,-0.29555555165695163
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Holt,2025-01-01,0,-0.1325114627777384,0.1325114627777384
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Holt,2025-02-01,0,-0.21396814919079932,0.21396814919079932
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Holt,2025-03-01,0,-0.2954248356038602,0.2954248356038602
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Holt Winters,2025-01-01,0,-0.347619228561535,0.347619228561535
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Holt Winters,2025-02-01,0,-0.43982703451025007,0.43982703451025007
CL6312,MDE8_BS6_DSL,Pro 6048T-PREMIUM,HD,Holt Winters,2025-03-01,0,-0.5320348404589652,0.5320348404589652
